
51
50
60
50
51
60
60
60
60
60
60
60
60
60
60
61
60
60
60
60
60
60
60
60
60
60
60
60
60
60
50
60
60
50
60
60
60
60
60
60
60
60
60
52
60
60
51
51
51
60
60
60
60
51
51
57
60
60
60
60
60
60
60
60
60
60
60
61
61
61
61
61
61
61
61
51
61
51
51
61
61
51
61
51
61
51
51
61
61
61
51
61
51
61
60
51
51
61
51
52
60
61
60
60
61
60
60
60
60
60
60
60
60
60
60
60
60
60
60
61
60
51
60
60
60
60
60
60
60
60
61
60
60
60
60
60
60
51
52
61
60
60
60
60
60
60
60
